date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:05:05	0/0	---M--	301	error ('TYPO3%20RealURL%20redirect')	text/html	date:Fri,%2028%20Sep%202018%2011:05:04%20GMT	http://www.markusbrunner.de/k+5	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/k+5	(from http://www.markusbrunner.de/medialex/artikel/javascript/javascript-md5.html)
13:05:05	0/0	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2028%20Sep%202018%2011:05:04%20GMT	http://www.markusbrunner.de/k+4/	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/k+4/index.html	(from http://www.markusbrunner.de/medialex/artikel/javascript/javascript-md5.html)
13:05:05	0/0	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2028%20Sep%202018%2011:05:05%20GMT	http://www.markusbrunner.de/k+5/	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/k+5/index.html	(from http://www.markusbrunner.de/medialex/artikel/javascript/javascript-md5.html)
13:05:05	0/0	---M--	301	error ('TYPO3%20RealURL%20redirect')	text/html	date:Fri,%2028%20Sep%202018%2011:05:05%20GMT	http://www.markusbrunner.de/k+6	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/k+6	(from http://www.markusbrunner.de/medialex/artikel/javascript/javascript-md5.html)
13:05:05	0/0	---M--	301	error ('TYPO3%20RealURL%20redirect')	text/html	date:Fri,%2028%20Sep%202018%2011:05:05%20GMT	http://www.markusbrunner.de/k+7	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/k+7	(from http://www.markusbrunner.de/medialex/artikel/javascript/javascript-md5.html)
13:05:05	0/0	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2028%20Sep%202018%2011:05:05%20GMT	http://www.markusbrunner.de/k+6/	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/k+6/index.html	(from http://www.markusbrunner.de/medialex/artikel/javascript/javascript-md5.html)
13:05:06	0/0	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2028%20Sep%202018%2011:05:05%20GMT	http://www.markusbrunner.de/k+7/	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/k+7/index.html	(from http://www.markusbrunner.de/medialex/artikel/javascript/javascript-md5.html)
13:05:06	0/0	---M--	301	error ('TYPO3%20RealURL%20redirect')	text/html	date:Fri,%2028%20Sep%202018%2011:05:06%20GMT	http://www.markusbrunner.de/k+8	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/k+8	(from http://www.markusbrunner.de/medialex/artikel/javascript/javascript-md5.html)
13:05:06	0/0	---M--	301	error ('TYPO3%20RealURL%20redirect')	text/html	date:Fri,%2028%20Sep%202018%2011:05:06%20GMT	http://www.markusbrunner.de/k+9	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/k+9	(from http://www.markusbrunner.de/medialex/artikel/javascript/javascript-md5.html)
13:05:06	0/0	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2028%20Sep%202018%2011:05:06%20GMT	http://www.markusbrunner.de/k+8/	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/k+8/index.html	(from http://www.markusbrunner.de/medialex/artikel/javascript/javascript-md5.html)
13:05:06	0/0	---M--	301	error ('TYPO3%20RealURL%20redirect')	text/html	date:Fri,%2028%20Sep%202018%2011:05:06%20GMT	http://www.markusbrunner.de/k+10	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/k+10	(from http://www.markusbrunner.de/medialex/artikel/javascript/javascript-md5.html)
13:05:06	0/0	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2028%20Sep%202018%2011:05:06%20GMT	http://www.markusbrunner.de/k+9/	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/k+9/index.html	(from http://www.markusbrunner.de/medialex/artikel/javascript/javascript-md5.html)
13:05:07	0/0	---M--	301	error ('TYPO3%20RealURL%20redirect')	text/html	date:Fri,%2028%20Sep%202018%2011:05:06%20GMT	http://www.markusbrunner.de/k+11	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/k+11	(from http://www.markusbrunner.de/medialex/artikel/javascript/javascript-md5.html)
13:05:07	0/0	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2028%20Sep%202018%2011:05:06%20GMT	http://www.markusbrunner.de/k+10/	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/k+10/index.html	(from http://www.markusbrunner.de/medialex/artikel/javascript/javascript-md5.html)
13:05:07	0/0	---M--	301	error ('TYPO3%20RealURL%20redirect')	text/html	date:Fri,%2028%20Sep%202018%2011:05:07%20GMT	http://www.markusbrunner.de/k+12	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/k+12	(from http://www.markusbrunner.de/medialex/artikel/javascript/javascript-md5.html)
13:05:07	0/0	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2028%20Sep%202018%2011:05:07%20GMT	http://www.markusbrunner.de/k+11/	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/k+11/index.html	(from http://www.markusbrunner.de/medialex/artikel/javascript/javascript-md5.html)
13:05:07	455473/455473	---M--	200	added ('OK')	image/jpeg	etag:%226f331-5264eb8283933%22	http://www.markusbrunner.de/fileadmin/content/dokumente/studium/zeitungsausschnitt.jpg	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/fileadmin/content/dokumente/studium/zeitungsausschnitt.jpg	(from http://www.markusbrunner.de/ueber-mich/studium.html)
13:05:07	0/0	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2028%20Sep%202018%2011:05:07%20GMT	http://www.markusbrunner.de/k+12/	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/k+12/index.html	(from http://www.markusbrunner.de/medialex/artikel/javascript/javascript-md5.html)
13:05:07	0/0	---M--	301	error ('TYPO3%20RealURL%20redirect')	text/html	date:Fri,%2028%20Sep%202018%2011:05:07%20GMT	http://www.markusbrunner.de/k+13	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/k+13	(from http://www.markusbrunner.de/medialex/artikel/javascript/javascript-md5.html)
13:05:07	0/0	---M--	301	error ('TYPO3%20RealURL%20redirect')	text/html	date:Fri,%2028%20Sep%202018%2011:05:07%20GMT	http://www.markusbrunner.de/k+14	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/k+14	(from http://www.markusbrunner.de/medialex/artikel/javascript/javascript-md5.html)
13:05:07	0/0	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2028%20Sep%202018%2011:05:07%20GMT	http://www.markusbrunner.de/k+13/	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/k+13/index.html	(from http://www.markusbrunner.de/medialex/artikel/javascript/javascript-md5.html)
13:05:08	0/0	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2028%20Sep%202018%2011:05:07%20GMT	http://www.markusbrunner.de/k+14/	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/k+14/index.html	(from http://www.markusbrunner.de/medialex/artikel/javascript/javascript-md5.html)
13:05:08	0/0	---M--	301	error ('TYPO3%20RealURL%20redirect')	text/html	date:Fri,%2028%20Sep%202018%2011:05:08%20GMT	http://www.markusbrunner.de/k+15	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/k+15	(from http://www.markusbrunner.de/medialex/artikel/javascript/javascript-md5.html)
13:05:08	7391/7391	---M--	200	added ('OK')	text/plain	etag:%221cdf-5264eb72aeb48%22	http://www.markusbrunner.de/fileadmin/content/medialex/JavaScript/JavaScript_MD5.txt	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/fileadmin/content/medialex/JavaScript/JavaScript_MD5.txt	(from http://www.markusbrunner.de/medialex/artikel/javascript/javascript-md5.html)
13:05:08	0/0	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2028%20Sep%202018%2011:05:08%20GMT	http://www.markusbrunner.de/k+15/	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/k+15/index.html	(from http://www.markusbrunner.de/medialex/artikel/javascript/javascript-md5.html)
13:05:08	1228/1228	---M--	200	added ('OK')	text/plain	etag:%224cc-5264eb727033f%22	http://www.markusbrunner.de/fileadmin/content/medialex/JavaScript/jQuery_animiertes-scrollen.TXT	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/fileadmin/content/medialex/JavaScript/jQuery_animiertes-scrollen.TXT	(from http://www.markusbrunner.de/medialex/artikel/javascript/jquery-animiertes-scrollen.html)
13:05:09	372/372	---M--	200	added ('OK')	text/plain	etag:%22174-5264eb726f39f%22	http://www.markusbrunner.de/fileadmin/content/medialex/JavaScript/jQuery_Dollar-Conflict-Mode.TXT	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/fileadmin/content/medialex/JavaScript/jQuery_Dollar-Conflict-Mode.TXT	(from http://www.markusbrunner.de/medialex/artikel/javascript/jquery-dollar-conflict-modus.html)
13:05:09	789/789	---M--	200	added ('OK')	text/plain	etag:%22315-5264eb7278040%22	http://www.markusbrunner.de/fileadmin/content/medialex/JavaScript/jQuery_HTML-per-Ajax-laden.txt	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/fileadmin/content/medialex/JavaScript/jQuery_HTML-per-Ajax-laden.txt	(from http://www.markusbrunner.de/medialex/artikel/javascript/jquery-html-per-ajax-laden.html)
13:05:09	231/231	---M--	200	added ('OK')	text/plain	etag:%22e7-5264eb727ce61%22	http://www.markusbrunner.de/fileadmin/content/medialex/JavaScript/jQuery_TastenEvents.txt	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/fileadmin/content/medialex/JavaScript/jQuery_TastenEvents.txt	(from http://www.markusbrunner.de/medialex/artikel/javascript/jquery-tastenevents.html)
13:05:10	1556/1556	---M--	200	added ('OK')	text/plain	etag:%22614-5264eb72ea470%22	http://www.markusbrunner.de/fileadmin/content/medialex/JavaScript/jQuery_Wissen.txt	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/fileadmin/content/medialex/JavaScript/jQuery_Wissen.txt	(from http://www.markusbrunner.de/medialex/artikel/javascript/jquery-wissen.html)
13:05:10	523/523	---M--	200	added ('OK')	text/plain	etag:%2220b-5264eb73cdd2f%22	http://www.markusbrunner.de/fileadmin/content/medialex/KML_KMZ/kml_kmz.txt	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/fileadmin/content/medialex/KML_KMZ/kml_kmz.txt	(from http://www.markusbrunner.de/medialex/artikel/google/kml-kmz.html)
13:05:10	367/367	---M--	200	added ('OK')	text/plain	etag:%2216f-5264eb72983e5%22	http://www.markusbrunner.de/fileadmin/content/medialex/JavaScript/mootools_Dollar-Conflict-Mode.TXT	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/fileadmin/content/medialex/JavaScript/mootools_Dollar-Conflict-Mode.TXT	(from http://www.markusbrunner.de/medialex/artikel/javascript/mootools-dollar-conflict-modus.html)
13:05:11	0/0	---M--	301	error ('TYPO3%20RealURL%20redirect')	text/html	date:Fri,%2028%20Sep%202018%2011:05:10%20GMT	http://www.markusbrunner.de/url	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/url	(from http://www.markusbrunner.de/medialex/artikel/javascript/mootools-get-parameter-auslesen.html)
13:05:11	0/0	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2028%20Sep%202018%2011:05:11%20GMT	http://www.markusbrunner.de/url/	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/url/index.html	(from http://www.markusbrunner.de/medialex/artikel/javascript/mootools-get-parameter-auslesen.html)
13:05:11	0/0	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2028%20Sep%202018%2011:05:11%20GMT	http://www.markusbrunner.de/location.href;	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/location.href;	(from http://www.markusbrunner.de/medialex/artikel/javascript/mootools-get-parameter-auslesen.html)
13:05:11	0/0	---M--	301	error ('TYPO3%20RealURL%20redirect')	text/html	date:Fri,%2028%20Sep%202018%2011:05:11%20GMT	http://www.markusbrunner.de/^$	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/^$	(from http://www.markusbrunner.de/medialex/artikel/javascript/mootools-get-parameter-auslesen.html)
13:05:12	0/0	---M--	301	error ('TYPO3%20RealURL%20redirect')	text/html	date:Fri,%2028%20Sep%202018%2011:05:11%20GMT	http://www.markusbrunner.de/^	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/^	(from http://www.markusbrunner.de/medialex/artikel/javascript/mootools-get-parameter-auslesen.html)
13:05:12	226/226	---M--	400	error ('Bad%20Request')	text/html	date:Fri,%2028%20Sep%202018%2011:05:12%20GMT	http://www.markusbrunner.de/^&#	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/^&#	(from http://www.markusbrunner.de/medialex/artikel/javascript/mootools-get-parameter-auslesen.html)
13:05:12	0/0	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2028%20Sep%202018%2011:05:12%20GMT	http://www.markusbrunner.de/^$/	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/^$/index.html	(from http://www.markusbrunner.de/medialex/artikel/javascript/mootools-get-parameter-auslesen.html)
13:05:12	0/0	---M--	301	error ('TYPO3%20RealURL%20redirect')	text/html	date:Fri,%2028%20Sep%202018%2011:05:12%20GMT	http://www.markusbrunner.de/1	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/1	(from http://www.markusbrunner.de/medialex/artikel/javascript/mootools-get-parameter-auslesen.html)
13:05:13	13445/13445	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Sep%202018%2011:05:12%20GMT	http://www.markusbrunner.de/0	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/0.html	(from http://www.markusbrunner.de/medialex/artikel/javascript/mootools-get-parameter-auslesen.html)
13:05:13	13445/13445	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Sep%202018%2011:05:12%20GMT	http://www.markusbrunner.de/?	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/indexd41d.html	(from http://www.markusbrunner.de/medialex/artikel/javascript/mootools-get-parameter-auslesen.html)
13:05:13	0/0	---M--	301	error ('TYPO3%20RealURL%20redirect')	text/html	date:Fri,%2028%20Sep%202018%2011:05:13%20GMT	http://www.markusbrunner.de/item<a	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/item_a.1aa.delayed	(from http://www.markusbrunner.de/medialex/artikel/javascript/mootools-get-parameter-auslesen.html)
13:05:13	0/0	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2028%20Sep%202018%2011:05:13%20GMT	http://www.markusbrunner.de/^/	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/^/index.html	(from http://www.markusbrunner.de/medialex/artikel/javascript/mootools-get-parameter-auslesen.html)
13:05:13	2523/2523	---M--	200	added ('OK')	text/plain	etag:%229db-5264eb72a7de7%22	http://www.markusbrunner.de/fileadmin/content/medialex/JavaScript/mootools_get-parameter-auslesen.TXT	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/fileadmin/content/medialex/JavaScript/mootools_get-parameter-auslesen.TXT	(from http://www.markusbrunner.de/medialex/artikel/javascript/mootools-get-parameter-auslesen.html)
13:05:14	13445/13445	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Sep%202018%2011:05:13%20GMT	http://www.markusbrunner.de/?&	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/index6cff.html	(from http://www.markusbrunner.de/medialex/artikel/javascript/mootools-get-parameter-auslesen.html)
13:05:14	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2028%20Sep%202018%2011:05:14%20GMT	http://www.markusbrunner.de/1/	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/1/index.html	(from http://www.markusbrunner.de/medialex/artikel/javascript/mootools-get-parameter-auslesen.html)
13:05:14	961/961	---M--	200	added ('OK')	text/plain	etag:%223c1-5264eb72df88f%22	http://www.markusbrunner.de/fileadmin/content/medialex/JavaScript/mootools_HTML-per-Ajax-laden.txt	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/fileadmin/content/medialex/JavaScript/mootools_HTML-per-Ajax-laden.txt	(from http://www.markusbrunner.de/medialex/artikel/javascript/mootools-html-per-ajax-laden.html)
13:05:14	911/911	---M--	200	added ('OK')	text/plain	etag:%2238f-5264eb726e3ff%22	http://www.markusbrunner.de/fileadmin/content/medialex/JavaScript/mootools_JSON-per-Ajax-laden.txt	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/fileadmin/content/medialex/JavaScript/mootools_JSON-per-Ajax-laden.txt	(from http://www.markusbrunner.de/medialex/artikel/javascript/mootools-json-per-ajax-laden.html)
13:05:14	0/0	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2028%20Sep%202018%2011:05:14%20GMT	http://www.markusbrunner.de/item<a/	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/item_a/index.html	(from http://www.markusbrunner.de/medialex/artikel/javascript/mootools-get-parameter-auslesen.html)
13:05:15	0/0	---M--	301	error ('TYPO3%20RealURL%20redirect')	text/html	date:Fri,%2028%20Sep%202018%2011:05:14%20GMT	http://www.markusbrunner.de/x09/x0A/x0D/x20-/x7E	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/x09/x0A/x0D/x20-/x7E	(from http://www.markusbrunner.de/medialex/artikel/php/php-dateioperationen.html)
13:05:15	0/0	---M--	301	error ('TYPO3%20RealURL%20redirect')	text/html	date:Fri,%2028%20Sep%202018%2011:05:15%20GMT	http://www.markusbrunner.de/xC2-/xDF	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/xC2-/xDF	(from http://www.markusbrunner.de/medialex/artikel/php/php-dateioperationen.html)
13:05:15	0/0	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2028%20Sep%202018%2011:05:15%20GMT	http://www.markusbrunner.de/x09/x0A/x0D/x20-/x7E/	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/x09/x0A/x0D/x20-/x7E/index.html	(from http://www.markusbrunner.de/medialex/artikel/php/php-dateioperationen.html)
13:05:15	0/0	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2028%20Sep%202018%2011:05:15%20GMT	http://www.markusbrunner.de/xC2-/xDF/	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/xC2-/xDF/index.html	(from http://www.markusbrunner.de/medialex/artikel/php/php-dateioperationen.html)
13:05:15	0/0	---M--	301	error ('TYPO3%20RealURL%20redirect')	text/html	date:Fri,%2028%20Sep%202018%2011:05:15%20GMT	http://www.markusbrunner.de/x80-/xBF	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/x80-/xBF	(from http://www.markusbrunner.de/medialex/artikel/php/php-dateioperationen.html)
13:05:16	0/0	---M--	301	error ('TYPO3%20RealURL%20redirect')	text/html	date:Fri,%2028%20Sep%202018%2011:05:15%20GMT	http://www.markusbrunner.de/xA0-/xBF	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/xA0-/xBF	(from http://www.markusbrunner.de/medialex/artikel/php/php-dateioperationen.html)
13:05:16	0/0	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2028%20Sep%202018%2011:05:15%20GMT	http://www.markusbrunner.de/x80-/xBF/	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/x80-/xBF/index.html	(from http://www.markusbrunner.de/medialex/artikel/php/php-dateioperationen.html)
13:05:16	0/0	---M--	301	error ('TYPO3%20RealURL%20redirect')	text/html	date:Fri,%2028%20Sep%202018%2011:05:16%20GMT	http://www.markusbrunner.de/xE1-/xEC/xEE/xEF	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/xE1-/xEC/xEE/xEF	(from http://www.markusbrunner.de/medialex/artikel/php/php-dateioperationen.html)
